"PlotNumber","SubPlot","TreeNum","TreeSpp","DBH","DBHClass","Site_Index_SiteTools18_v2","NewAge","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex","flag","ProjectID","PlotID","AgeBH","TreeSiteIndex","MensurationID","Zone","SubZone","SiteSeries","SiteIndex_Location","PSPL_SiteIndexValue","Site_Index_Original","Site_Index_SiteTools18_v1","Site_Index_SiteTools19","StemAnalysis","SIBECplot","FlagtoFix_2019","Fixed_2019","Correction_2019","Comment_2019","DONOTUSE_2019","Flag_NoLocation","MAP_LABEL_v11","BEC_v11_AGREE","Field2","Field1","MoistureRegime","NutrientRegime"
"SBC2936","1",3,"Pl",29.50,,18.99,"75",23.10,,75,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14549,,,,"SBS","mc2","01b",,,,18.99,19.67,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
"SBC2938","1",1,"Ep",32.20,,20.40,"77",24.40,,77,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14551,,,,"SBS","mc2","01b",,,,20.40,20.71,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2938","1",2,"Sx",34.90,,20.41,"75",27.00,,75,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14551,,,,"SBS","mc2","01b",,,,20.41,22.25,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2938","1",3,"Pl",21.30,,20.40,"71",24.10,,71,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14551,,,,"SBS","mc2","01b",,,,20.40,21.13,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2938","1",4,"Hw",33.00,,18.21,"72",23.80,,72,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14551,,,,"SBS","mc2","01b",,,,18.21,19.40,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2959","1",1,"Sx",36.00,,21.62,"62",25.20,,62,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14572,,,,"SBS","mc2","01b",,,,21.62,23.97,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC2960","1",2,"Sx",25.90,,18.05,"64",21.90,,64,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14573,,,,"SBS","mc2","01b",,,,18.05,20.38,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","B"
"SBC2962","1",1,"Sx",23.70,,10.38,"112",21.00,,112,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14575,,,,"SBS","mc2","01b",,,,10.38,11.72,0,1,0,0,,,0,0,,0,0,0,"4","C"
"SBC2962","1",2,"Bl",19.00,,9.68,"103",18.00,,103,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14575,,,,"SBS","mc2","01b",,,,9.68,11.29,0,1,0,0,,,0,0,,0,0,0,"4","C"
"SBC2970","1",1,"Pl",20.70,,18.65,"22",10.20,,22,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14583,,,,"SBS","mc2","01b",,,,18.65,21.79,0,1,0,0,,,0,0,,0,0,0,,"C"
"SBC2973","1",1,"Pl",20.90,,21.83,"38",18.40,,38,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14586,,,,"SBS","mc2","05",,,,21.83,23.74,0,1,0,0,,,0,0,,0,0,0,,"C"
"SBC2990","1",1,"Pl",34.20,,17.01,"88",22.30,,88,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,112,14603,,,,"SBS","mc2","01b",,,,17.01,17.53,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","C"
"SBC3046","1",1,"Sx",29.70,,22.95,"44",20.60,,44,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,14747,,23.00,18796,"SBS","mc2","05",,,,22.95,26.74,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3046","1",2,"Bl",27.80,,,,15.60,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,14747,,16.60,18797,"SBS","mc2","05",,,,,,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3046","1",3,"Pl",23.60,,18.52,"47",17.80,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,14747,47,18.52,18798,"SBS","mc2","05",,,,18.52,20.00,0,1,0,0,,,0,1,,0,0,0,"4","D"
"SBC3108","1",1,"Sx",69.00,,27.31,"66",32.20,,66,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14825,,,,"SBS","mc2","02",,,,27.31,29.32,0,1,0,0,,"Age appears incorrect",1,0,"SBSmc2",1,0,0,"2","B"
"SBC3109","1",1,"Sx",65.50,,22.84,"83",31.20,,83,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14826,,,,"SBS","mc2","02",,,,22.84,16.44,0,1,0,0,,"Height is incorrect?",1,0,"SBSmc2",1,0,0,"1","B"
"SBC3114","1",1,"Bl",30.90,,19.68,"62",22.90,,62,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14810,,,,"SBS","mc2","05",,,,19.68,21.94,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3115","1",1,"Pl",16.10,,21.20,"14",8.40,,14,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14811,,,,"SBS","mc2","05",,,,21.20,25.86,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3116","1",1,"Pl",16.30,,21.02,"14",8.30,,14,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14812,,,,"SBS","mc2","06",,,,21.02,25.69,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3117","1",1,"Pl",12.60,,19.93,"12",6.80,,12,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14813,,,,"SBS","mc2","01",,,,19.93,25.32,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"3","C"
"SBC3118","1",1,"Bl",37.10,,19.93,"63",23.40,,63,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14814,,,,"SBS","mc2","06",,,,19.93,22.12,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3119","1",1,"Pl",16.10,,22.08,"15",9.40,,15,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14815,,,,"SBS","mc2","06",,,,22.08,26.39,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3122","1",1,"Bl",55.90,,24.14,"77",30.80,,77,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14818,,,,"SBS","mc2","06",,,,24.14,25.51,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3123","1",1,"Sx",22.30,,14.02,"96",23.50,,96,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14819,,,,"SBS","mc2","06",,,,14.02,15.65,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3127","1",1,"Pl",33.70,,19.31,"57",20.70,,57,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,14823,,,,"SBS","mc2","06",,,,19.31,20.36,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","d"
"SBC3144","1",1,"Sx",36.30,,17.86,"87",26.50,,87,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,15088,,,,"SBS","mc2","09",,,,17.86,19.45,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5",
"SBC3146","1",1,"Sx",49.20,,24.33,"108",36.50,,108,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,15090,,,,"SBS","mc2","06",,,,24.33,25.33,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3150","1",1,"Pl",33.50,,19.13,"123",27.20,,123,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14963,,,,"SBS","mc2","05",,,,19.13,19.40,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3151","1",1,"Bl",35.20,,19.97,"83",27.40,,83,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14964,,,,"SBS","mc2","05",,,,19.97,21.47,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3151","1",1,"Sx",27.90,,15.52,"82",22.90,,82,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14964,,,,"SBS","mc2","05",,,,15.52,21.47,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","D"
"SBC3152","1",1,"Pl",31.50,,13.28,"120",20.30,,120,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14965,,,,"SBS","mc2","06",,,,13.28,13.64,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3152","1",1,"Sx",35.60,,14.23,"111",25.90,,111,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14965,,,,"SBS","mc2","06",,,,14.23,13.64,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3156","1",1,"Bl",30.00,,14.30,"111",24.80,,111,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14969,,,,"SBS","mc2","05",,,,14.30,13.20,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3156","1",1,"Sx",27.00,,13.12,"110",24.40,,110,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14969,,,,"SBS","mc2","05",,,,13.12,13.20,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3157","1",1,"Pl",28.50,,25.80,"65",28.90,,65,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14970,,,,"SBS","mc2","01",,,,25.80,26.61,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3157","1",1,"Sx",30.60,,18.56,"68",23.40,,68,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14970,,,,"SBS","mc2","01",,,,18.56,26.61,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3158","1",1,"Bl",26.40,,18.64,"53",19.50,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14971,,,,"SBS","mc2","05",,,,18.64,21.38,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3158","1",1,"Sx",28.50,,16.97,"58",19.20,,58,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14971,,,,"SBS","mc2","05",,,,16.97,21.38,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3168","1",1,"Sx",28.50,,8.51,"122",19.40,,122,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14981,,,,"SBS","mc2","06",,,,8.51,9.75,0,1,0,0,,,0,0,,0,0,0,"4",
"SBC3169","1",1,"Bl",24.30,,10.81,"80",16.30,,80,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14982,,,,"SBS","mc2","06",,,,10.81,12.93,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3169","1",2,"Pl",17.20,,14.63,"60",16.30,,60,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14982,,,,"SBS","mc2","06",,,,14.63,15.65,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3169","1",3,"Sx",22.70,,15.04,"69",19.70,,69,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14982,,,,"SBS","mc2","06",,,,15.04,17.22,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3170","1",1,"Sx",22.20,,10.01,"59",11.80,,59,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14983,,,,"SBS","mc2","01a",,,,10.01,12.61,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3170","1",2,"Bl",18.80,,15.93,"63",19.10,,63,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14983,,,,"SBS","mc2","01a",,,,15.93,18.45,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3171","1",1,"Sx",50.10,,15.21,"106",26.40,,106,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14984,,,,"SBS","mc2","06",,,,15.21,16.53,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3171","1",2,"Bl",37.10,,15.02,"103",24.70,,103,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14984,,,,"SBS","mc2","06",,,,15.02,16.40,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC3172","1",2,"Bl",28.70,,16.12,"59",18.40,,59,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14985,,,,"SBS","mc2","10b",,,,16.12,18.79,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC3174","1",1,"Bl",19.80,,15.16,"70",19.70,,70,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14987,,,,"SBS","mc2","01a",,,,15.16,17.41,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3174","1",2,"Sx",28.20,,17.27,"83",25.10,,83,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14987,,,,"SBS","mc2","01a",,,,17.27,18.97,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC3179","1",1,"Pl",37.80,,21.82,"93",28.10,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14992,,,,"SBS","mc2","06",,,,21.82,22.27,0,1,0,0,,,0,0,"SBSmc2",1,0,0,,
"SBC3179","1",1,"Sx",36.50,,22.63,"82",30.80,,82,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,14992,,,,"SBS","mc2","06",,,,22.63,22.27,0,1,0,0,,,0,0,"SBSmc2",1,0,0,,
"SBC3209","1",1,"Sb",24.30,,8.18,"102",14.20,,102,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,119,15021,,,,"SBS","mc2","06",,,,8.18,19.66,0,1,0,0,,,0,0,"SBSwk3",0,0,0,"5","C"
"SBC3517","1",1,"Bl",583.00,,19.63,"114",31.00,,114,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15332,,,,"SBS","mc2","01",,,,19.63,20.59,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3517","1",1,"Sx",52.50,,20.38,"108",32.40,,108,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15332,,,,"SBS","mc2","01",,,,20.38,20.59,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3519","1",1,"Pl",22.80,,16.31,"43",14.70,,43,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15334,,,,"SBS","mc2","06",,,,16.31,18.03,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3522","1",1,"Pl",16.40,,18.90,"27",12.20,,27,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15337,,,,"SBS","mc2","01",,,,18.90,21.48,0,1,0,0,,,0,0,"SBSdk",0,0,0,"4",
"SBC3523","1",1,"Pl",21.20,,20.65,"57",22.10,,57,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15338,,,,"SBS","mc2","01b",,,,20.65,21.71,0,1,0,0,,,0,0,"SBSdk",0,0,0,"4",
"SBC3524","1",1,"Pl",26.40,,23.32,"53",24.00,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15339,,,,"SBS","mc2","01",,,,23.32,24.53,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3526","1",1,"Pl",28.40,,22.03,"59",23.90,,59,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15341,,,,"SBS","mc2","05",,,,22.03,23.01,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","d"
"SBC3547","1",1,"Bl",39.30,,13.25,"85",20.10,,85,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15362,,,,"SBS","mc2","01",,,,13.25,15.13,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4",
"SBC3548","1",1,"Sx",26.90,,19.27,"53",20.20,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,123,15363,,,,"SBS","mc2","01",,,,19.27,27.71,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","c"
"SBC3776","1",1,"Sx",,,,"45",15.23,,45,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16061,,,,"SBS","mc2",,,,,16.75,20.51,0,1,0,0,,"no site series",1,1,,0,0,0,"4","D"
"SBC3777","1",1,"Sx",,,,"49",14.24,,49,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,16062,,,,"SBS","mc2",,,,,14.51,17.89,0,1,0,0,,"no site series",1,1,,0,0,0,"4","D"
"SBC4385","1",1,"Fd",38.90,,15.63,"104",24.30,,104,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,16678,,,,"SBS","mc2","01",,,,15.63,16.42,0,1,0,0,,,0,0,"SBSdk",0,0,0,"4","C"
"SBC4386","1",1,"Sx",22.00,,17.12,"49",16.80,,49,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,16679,,,,"SBS","mc2","01",,,,17.12,20.50,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC4386","1",2,"Fd",25.40,,18.83,"40",16.00,,40,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,133,16679,,,,"SBS","mc2","01",,,,18.83,22.31,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"4","C"
"SBC4945","1",1,"Sx",45.00,,21.41,"47",20.30,,47,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,17504,,,,"SBS","mc2","10",,,,21.41,25.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","D"
"SBC4946","1",1,"Bl",34.60,,16.92,"58",19.00,,58,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,17505,,,,"SBS","mc2","10",,,,16.92,34.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","D"
"SBC4946","1",1,"Sx",33.20,,18.80,"53",19.70,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,17505,,,,"SBS","mc2","10",,,,18.80,34.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","D"
"SBC5896","1",1,"Sx",24.00,,25.01,"35",18.60,,35,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18518,,,,"SBS","mc2","10a",,,,25.01,29.30,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC5897","1",1,"Bl",4.70,,9.66,"15",3.00,,15,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18519,,,,"SBS","mc2","12",,,,9.66,18.19,0,1,0,0,,,0,0,"SBSdk",0,0,0,"7","B"
"SBC5937","1",1,"Bl",37.40,,14.18,"120",25.60,,120,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18526,,,,"SBS","mc2","12",,,,14.18,3.57,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC5942","1",1,"Sx",9.00,,12.50,"23",5.30,,23,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18531,,,,"SBS","mc2","12",,,,12.50,18.80,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC5962","1",1,,,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,167,18551,,,,"SBS","mc2","09b",,,,,,0,0,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6020","1",1,"Pl",10.90,,17.26,"11",5.20,,11,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18629,,,,"SBS","mc2","09a",,,,17.26,23.35,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6024","1",1,"Pl",17.80,,13.64,"67",16.20,,67,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18633,,,,"SBS","mc2","09b",,,,13.64,14.51,0,1,0,0,,,0,0,"SBSdk",0,0,0,"5","D"
"SBC6028","1",1,"Sx",13.10,,24.57,"18",10.30,,18,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18637,,,,"SBS","mc2","10a",,,,24.57,32.30,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","E"
"SBC6052","1",1,"Pl",17.40,,12.12,"53",12.60,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18617,,,,"SBS","mc2","02",,,,12.12,13.40,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC6054","1",1,"Pl",24.40,,15.82,"50",15.80,,50,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18619,,,,"SBS","mc2","02",,,,15.82,17.17,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC6056","1",1,"Pl",13.10,,21.75,"15",9.20,,15,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18621,,,,"SBS","mc2","09b",,,,21.75,26.07,0,1,0,0,,,0,0,"SBSdk",0,0,0,"5","D"
"SBC6059","1",1,"Fd",7.60,,24.28,"11",6.60,,11,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18624,,,,"SBS","mc2","10",,,,24.28,43.33,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6061","1",1,"Fd",9.00,,21.26,"13",6.70,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18626,,,,"SBS","mc2","10",,,,21.26,36.72,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","C"
"SBC6062","1",1,"Fd",29.30,,16.50,"54",17.40,,54,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18627,,,,"SBS","mc2","09b",,,,16.50,18.70,0,1,0,0,,,0,0,"SBSdk",0,0,0,"5","D"
"SBC6063","1",1,"Fd",13.10,,29.40,"13",9.50,,13,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18628,,,,"SBS","mc2","12",,,,29.40,46.09,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","C"
"SBC6069","1",1,"Fd",37.70,,20.82,"56",22.50,,56,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18650,,,,"SBS","mc2","02",,,,20.82,23.05,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC6073","1",1,"Sx",45.20,,16.19,"65",20.10,,65,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18654,,,,"SBS","mc2","10",,,,16.19,18.51,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6086","1",1,"Bl",14.50,,22.90,"23",12.50,,23,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18667,,,,"SBS","mc2","12",,,,22.90,27.79,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC6088","1",1,"Bl",6.10,,21.23,"11",5.50,,11,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18669,,,,"SBS","mc2","12",,,,21.23,32.55,0,1,0,0,,,0,0,"SBSdk",0,0,0,"7","B"
"SBC6092","1",1,"Sx",42.20,,23.67,"100",34.80,,100,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18673,,,,"SBS","mc2","12",,,,23.67,24.81,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","B"
"SBC6092","1",2,"Pl",32.70,,23.96,"102",31.20,,102,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18673,,,,"SBS","mc2","12a",,,,23.96,24.33,0,1,0,0,,"Unconfirmable",0,0,"SBSmc2",1,0,0,"7","B"
"SBC6094","1",1,"Sx",40.10,,18.70,"117",31.70,,117,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18675,,,,"SBS","mc2","12",,,,18.70,19.75,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"7","C"
"SBC6098","1",1,"Pl",7.90,,5.33,"52",5.50,,52,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18679,,,,"SBS","mc2","02",,,,5.33,6.79,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"1","B"
"SBC6100","1",1,"Bl",7.80,,2.71,"93",4.70,,93,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18681,,,,"SBS","mc2","07",,,,2.71,3.65,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","B"
"SBC6123","1",1,"Sx",12.70,,13.52,"32",8.50,,32,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18704,,,,"SBS","mc2","09b",,,,13.52,18.58,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
"SBC6141","1",1,"Bl",29.30,,14.60,"102",24.10,,102,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18722,,,,"SBS","mc2","09",,,,14.60,16.03,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6141","1",2,"Sx",35.90,,18.02,"106",29.60,,106,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18722,,,,"SBS","mc2","09",,,,18.02,19.24,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","D"
"SBC6143","1",1,"Sx",40.40,,22.40,"94",32.60,,94,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18724,,,,"SBS","mc2","07",,,,22.40,23.70,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","A"
"SBC6143","1",2,"Bl",38.60,,20.42,"100",30.30,,100,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18724,,,,"SBS","mc2","07",,,,20.42,21.54,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"6","A"
"SBC6145","1",1,"Pl",24.50,,21.53,"53",22.20,,53,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18726,,,,"SBS","mc2","12a",,,,21.53,22.63,0,1,0,0,,"Unconfirmable",0,0,"SBSmc2",1,0,0,"7","B"
"SBC6148","1",1,"Pl",35.70,,22.19,"108",29.70,,108,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,18729,,,,"SBS","mc2","09",,,,22.19,22.54,0,1,0,0,,,0,0,"SBSmc2",1,0,0,"5","D"
