"Unit","SImin","SImean","SImax","MeanPlotSiteIndex","Spp"
"CWHwh1/110",15.7843860512554,16.2554244669968,17.1975012984794,NA,"Pl"
"CWHwh1/111",18.9174671556399,19.0056639968494,19.0938608380589,NA,"Pl"
"CWHwh1/115",12.2114541463764,12.8166166807443,13.4217792151122,NA,"Pl"
"CWHwh1/116",15.8878079762524,15.9367179311019,16.0345378408009,NA,"Pl"
"CWHwh1/118",15.0986298060353,15.6736585410295,16.0345378408009,NA,"Pl"
"ESSFdc2/01",14.2119893104,14.8056486182035,15.250165171825,16.9190909645774,"Pl"
"ESSFdc2/04",13.0704058402967,13.8448117308365,14.9547913723856,15,"Pl"
"ESSFdc2/05",13.0704058402967,13.8448117308365,14.9547913723856,15,"Pl"
"ESSFdc2/06",14.2119893104,15.3662664701103,16.152538419205,15,"Pl"
"ESSFdc2/07",13.773442699969,15.275984123038,16.152538419205,15,"Pl"
"ESSFdc2/03",13.5241659237081,14.2203294449005,15.250165171825,15,"Pl"
"ESSFdc2/02",12.0386837234071,12.9493608918931,14.2908937853113,NA,"Pl"
"ESSFdc2/08",15.0437415086199,15.6476876404524,16.152538419205,12,"Pl"
