Unit,SImin,SImean,SImax,MeanPlotSiteIndex,Spp,Diff,Mean,SD
ICHdw1/101,NA,NA,NA,NA,Lw,#VALUE!,-0.840533946,3.792588427
CWHds1/04,17.24796021,18.10777771,18.93686393,NA,Bl,#VALUE!,,
ICHdw1/103,17.72380666,18.0900637,18.69713502,NA,Pl,#VALUE!,,
MSdmz/101,17.08481866,18.0819118,19.11604992,NA,Pl,#VALUE!,,
CWHvmz/101,15.97431755,18.07695838,20.49286682,NA,Hw,#VALUE!,,
IDFww/04,16.52128851,18.07379105,19.45206787,NA,Sx,#VALUE!,,
MSmw2/03,16.82748178,18.07369447,20.3335059,NA,Py,#VALUE!,,
MSmw2/02,17.4320053,18.06521206,18.74639275,NA,Lw,#VALUE!,,
CWHmhz/103,16.98283793,18.05985579,19.39941047,NA,Fd,#VALUE!,,
CWHmsz/102,16.65194248,18.05046557,19.30265752,NA,Py,#VALUE!,,
CWHdm/15,17.99952369,18.04637687,18.09323005,NA,Bl,#VALUE!,,
CDFdmz/101,15.65707698,18.04443019,21.41267558,NA,Cw,#VALUE!,,
CWHxm2/04,16.22621597,18.0437934,19.71325625,NA,Py,#VALUE!,,
MSmw2/06,16.55368915,18.03336021,19.42895411,NA,Sx,#VALUE!,,
CWHms1/02,17.6190013,18.02950463,18.82091958,NA,Lw,#VALUE!,,
CWHmhz/103,17.17327377,18.02322165,18.73854708,NA,Pl,#VALUE!,,
CMXwmz/101,15.61104205,18.00885026,20.81474372,NA,Fd,#VALUE!,,
CWHxm1/06,16.27328286,18.00803627,19.65019648,NA,Sx,#VALUE!,,
CWHmm2/02,17.59503653,18.00498151,18.79532,NA,Lw,#VALUE!,,
CWHmhz/101,16.99234897,18.00042635,19.84014833,NA,Hw,#VALUE!,,
IGFdmz/110,16.24042439,17.99142948,19.8857674,NA,Cw,#VALUE!,,
IDFww1/07,17.02779978,17.98987369,18.64863582,NA,Hw,#VALUE!,,
IGFdmz/102,17.58337161,17.97663845,18.42093178,NA,Bl,#VALUE!,,
IGFmwz/102,16.94493865,17.96118513,19.01866559,NA,Lw,#VALUE!,,
CWHdmz/101,17.1978994,17.95285213,18.54482567,NA,Sx,#VALUE!,,
ICHdw1/101,17.26119616,17.93008036,18.74164005,NA,Bl,#VALUE!,,
IGFdmz/110,16.75649493,17.92935915,19.2412239,NA,Sx,#VALUE!,,
CWHvm1/07,15.85111683,17.92718562,20.33263089,NA,Sx,#VALUE!,,
CWHvm1/08,15.85111683,17.92718562,20.33263089,NA,Sx,#VALUE!,,
CWHvm1/10,15.85111683,17.92718562,20.33263089,NA,Sx,#VALUE!,,
IDFww/04,16.96914692,17.91858713,18.82024725,NA,Bl,#VALUE!,,
CWHxm2/05,17.26953394,17.90887492,18.5482159,NA,Bl,#VALUE!,,
IGFmmz/102,16.89265086,17.90576147,18.95997881,NA,Lw,#VALUE!,,
CDFmm/05,16.15781062,17.9037265,19.63323224,NA,Sx,#VALUE!,,
CDFmm/01,16.38620191,17.899557,19.07638925,NA,Py,#VALUE!,,
CWHms2/06,17.53328402,17.89050554,18.40603129,NA,Bl,#VALUE!,,
MSmw2/06,16.77348142,17.88803913,18.65941038,NA,Pl,#VALUE!,,
CWHvmz/111,16.23985587,17.85759675,19.05909631,NA,Sx,#VALUE!,,
CWHvm1/05,17.09199896,17.85640388,18.4830616,NA,Bl,#VALUE!,,
MSmw2/07,14.7341503,17.85384516,19.54245426,NA,Hw,#VALUE!,,
MHmm1/05,17.79722545,17.82808252,17.85893959,NA,Hw,#VALUE!,,
CWHxm1/12,16.87405612,17.82744349,18.48025767,NA,Hw,#VALUE!,,
MHmm1/02,15.97426244,17.82594548,19.71256301,NA,Fd,#VALUE!,,
CWHxm2/04,17.04819134,17.80684959,18.5482159,NA,Bl,#VALUE!,,
CWHxm2/03,16.62192462,17.80493625,19.35081149,NA,Py,#VALUE!,,
ICHdw1/103,17.12859937,17.80157183,18.50142955,NA,Bl,#VALUE!,,
CWHvmy/102,16.4186828,17.79761544,19.03226673,NA,Py,#VALUE!,,
CDFmm/11,16.84411547,17.79581118,18.44746703,NA,Hw,#VALUE!,,
CWHmsy/103,16.71928772,17.77959175,19.09835839,NA,Fd,#VALUE!,,
CWHds2/03,16.75595021,17.7785142,18.96082404,NA,Py,#VALUE!,,
BGdwz/Gg,14.49550949,17.77423743,25.9592021,NA,Fd,#VALUE!,,
CWHvmy/110,16.94373834,17.76679725,18.59054888,NA,Bl,#VALUE!,,
CWHvmy/111,16.94373834,17.76679725,18.59054888,NA,Bl,#VALUE!,,
CWHds1/06,16.04787536,17.75860003,19.37801405,NA,Sx,#VALUE!,,
CWHxm2/03,16.17718807,17.75558224,20.04106661,NA,Pl,#VALUE!,,
CMXdmz/102,16.30418253,17.75455247,19.37931855,NA,Lw,#VALUE!,,
CMXdmz/103,16.30418253,17.75455247,19.37931855,NA,Lw,#VALUE!,,
CWHws2/02,17.3500765,17.75431418,18.53364949,NA,Lw,#VALUE!,,
CWHmm1/03,16.63732799,17.73830019,19.0916695,NA,Pl,#VALUE!,,
CWHds1/01,17.6410378,17.73544783,17.87449532,NA,Hw,#VALUE!,,
MHmm1/03,16.34140395,17.73256264,18.73611338,NA,Sx,#VALUE!,,
IGFmmz/110,16.48100358,17.71861499,19.21949108,NA,Bl,#VALUE!,,
CDFmm/04,14.88434668,17.70511387,18.98063044,NA,Pl,#VALUE!,,
CWHds2/04,16.35705089,17.70206967,18.87008903,NA,Py,#VALUE!,,
IGFdmz/102,16.69225059,17.69334249,18.73505349,NA,Lw,#VALUE!,,
ICHdw1/104,16.61635617,17.68852316,18.50142955,NA,Bl,#VALUE!,,
ICHdw1/104,15.27651973,17.67302669,19.89676146,NA,Fd,#VALUE!,,
CWHxm2/12,16.01916066,17.67093207,18.73684016,NA,Cw,#VALUE!,,
MSmw2/04,13.61018794,17.66794416,20.15591989,NA,Fd,#VALUE!,,
CWHxm2/06,16.05866226,17.64187056,18.76547029,NA,Bl,#VALUE!,,
ICHdw1/101,16.72007346,17.64185597,18.77008679,NA,Sx,#VALUE!,,
ICHxw/104,15.52690148,17.63537573,18.97422587,NA,Fd,#VALUE!,,
MSmw2/07,15.1466194,17.63124325,19.42895411,NA,Sx,#VALUE!,,
IGFdmz/101,16.27238746,17.62625432,18.86268359,NA,Py,#VALUE!,,
CWHmm1/04,16.10700637,17.62057889,18.96429451,NA,Sx,#VALUE!,,
CWHds1/12,17.5072719,17.61819375,17.74889375,NA,Bl,#VALUE!,,
ICHdw1/102,17.49495525,17.60938096,17.72380666,NA,Pl,#VALUE!,,
CWHvh1/07,15.56916449,17.60830511,19.97096344,NA,Sx,#VALUE!,,
CWHmsz/101,17.07027242,17.60238519,18.00943159,NA,Pl,#VALUE!,,
CWHdm/06,15.77814723,17.60071918,19.59594084,NA,Sx,#VALUE!,,
MSdmz/111,16.77682092,17.59177165,18.40740828,NA,Bl,#VALUE!,,
MSdmz/110,16.42040141,17.56974091,18.85529292,NA,Sx,#VALUE!,,
IGFdmz/102,15.65537508,17.56512676,21.02137235,NA,Cw,#VALUE!,,
CWHmm1/12,16.92530212,17.5620372,17.96277405,NA,Pl,#VALUE!,,
CWFwmz/101,14.93876364,17.55659004,20.68101122,NA,Cw,#VALUE!,,
CWHvm2/07,16.08471999,17.55141646,19.16165122,NA,Pl,#VALUE!,,
CWHvm2/08,16.08471999,17.55141646,19.16165122,NA,Pl,#VALUE!,,
CWHvh1/07,16.08471999,17.55141646,19.16165122,NA,Pl,#VALUE!,,
CWHwm/04,16.08471999,17.55141646,19.16165122,NA,Pl,#VALUE!,,
CWHvm2/04,16.9880168,17.53913916,18.09026151,NA,Sx,#VALUE!,,
CWHds1/03,16.5087968,17.51627779,18.68114833,NA,Py,#VALUE!,,
IDFww/02,16.8051422,17.51111613,18.86176081,NA,Lw,#VALUE!,,
CWHdmz/101,16.75871727,17.50846087,18.19606497,NA,Bl,#VALUE!,,
CWHxm2/03,14.21290424,17.48655295,21.0485087,NA,Fd,#VALUE!,,
CWHdsz/110,15.49688496,17.48557104,19.15950872,NA,Bl,#VALUE!,,
CWFwmz/101,15.14543148,17.47172333,20.193929,NA,Fd,#VALUE!,,
CWHvmz/101,16.25736221,17.4669292,18.79775073,NA,Sx,#VALUE!,,
CWHmhz/101,16.72767501,17.46198585,18.03777366,NA,Sx,#VALUE!,,
MSmw2/07,15.63692565,17.4592811,18.65941038,NA,Pl,#VALUE!,,
CWHvm1/09,15.95539651,17.45728222,18.4830616,NA,Bl,#VALUE!,,
IGFdmz/101,16.18360968,17.45105767,18.8179156,NA,Pl,#VALUE!,,
CWHwm/01,16.61420216,17.45056727,18.33130287,NA,Pl,#VALUE!,,
CWHds1/04,16.11578132,17.44096082,18.59175168,NA,Py,#VALUE!,,
IGFmmz/101,16.09867903,17.4380933,18.66132363,NA,Py,#VALUE!,,
CWHvmy/101,16.46053262,17.43705979,19.21920326,NA,Hw,#VALUE!,,
CWHws2/02,17.30484216,17.43671682,17.61135733,NA,Py,#VALUE!,,
CWHxm1/02,17.22152269,17.41286652,17.57027952,NA,Pl,#VALUE!,,
CWHmm1/05,16.41342205,17.40558943,18.29713257,NA,Bl,#VALUE!,,
CWHdm/01,15.65966543,17.4012561,19.26269179,NA,Sx,#VALUE!,,
IGFmwz/101,16.05335559,17.38899894,18.60878545,NA,Py,#VALUE!,,
MHmm1/03,15.8642155,17.38498656,17.94074506,NA,Hw,#VALUE!,,
CWHdmz/102,16.03714845,17.38403771,18.58999841,NA,Py,#VALUE!,,
CWHdm/01,16.03211046,17.37832011,18.83978607,NA,Bl,#VALUE!,,
CWHxm1/03,16.37805308,17.37755518,18.53320037,NA,Py,#VALUE!,,
IGFmwz/103,16.93548289,17.36754097,18.09921807,NA,Pl,#VALUE!,,
ICHxw/104,16.07110216,17.35707358,18.18585854,NA,Py,#VALUE!,,
IDFww/07,17.22426684,17.33339563,17.46198287,NA,Bl,#VALUE!,,
IDFww1/01,16.3362093,17.33315781,18.48585047,NA,Py,#VALUE!,,
CWHxm2/15,17.1653893,17.33215751,17.49892571,NA,Hw,#VALUE!,,
CWHdm/02,16.81843224,17.32265766,18.32921676,NA,Cw,#VALUE!,,
CWHds1/12,16.39367369,17.31991936,17.95414877,NA,Hw,#VALUE!,,
CWHxm1/04,15.98815014,17.3028347,18.44451171,NA,Py,#VALUE!,,
CWHmsy/110,16.49545785,17.29674109,18.09869873,NA,Bl,#VALUE!,,
CWHmsy/111,16.49545785,17.29674109,18.09869873,NA,Bl,#VALUE!,,
CWHvmz/102,15.98624982,17.29306162,18.63633993,NA,Pl,#VALUE!,,
CWHds2/06,15.6217728,17.28707439,18.86348978,NA,Sx,#VALUE!,,
CWHxm2/01,17.19375359,17.28576988,17.42129186,NA,Hw,#VALUE!,,
IDFww1/04,15.94730251,17.25862822,18.3973884,NA,Py,#VALUE!,,
CWHmhz/101,16.14131395,17.25404073,19.13133763,NA,Cw,#VALUE!,,
CWHds2/05,16.62837355,17.24397793,17.8595823,NA,Bl,#VALUE!,,
CWHmm2/06,15.8410666,17.24146756,18.57231002,NA,Pl,#VALUE!,,
CWHmm2/02,17.10455185,17.23490017,17.40751935,NA,Py,#VALUE!,,
MSmw2/02,16.82748178,17.23378369,17.54318213,NA,Py,#VALUE!,,
CWHvh1/02,16.61460444,17.23143315,17.80695143,NA,Fd,#VALUE!,,
CWHms1/02,17.08495719,17.21515618,17.38757761,NA,Py,#VALUE!,,
ICHdwz/102,16.77902904,17.20709566,17.93201336,NA,Pl,#VALUE!,,
ICHdwz/103,16.77902904,17.20709566,17.93201336,NA,Pl,#VALUE!,,
CWHvmy/101,16.48198511,17.20551066,17.77284152,NA,Sx,#VALUE!,,
CWHxm2/06,15.41305188,17.19345078,19.14250441,NA,Sx,#VALUE!,,
CWHwm/04,15.19467655,17.18476936,19.49059824,NA,Sx,#VALUE!,,
CWHvm2/07,15.18445163,17.17320525,19.47748247,NA,Sx,#VALUE!,,
CWHvm2/08,15.18445163,17.17320525,19.47748247,NA,Sx,#VALUE!,,
CDFmm/04,2.546073652,17.17114879,23.30239156,NA,Hw,#VALUE!,,
IGFmmz/103,16.73666043,17.16364614,17.88673336,NA,Pl,#VALUE!,,
ICHdwz/101,14.09656917,17.15812197,20.65123703,NA,Cw,#VALUE!,,
CWHxm2/04,14.48700152,17.15729838,19.34070733,NA,Sx,#VALUE!,,
CWHms2/04,16.16429995,17.14140827,18.01941961,NA,Bl,#VALUE!,,
ICHdw1/101,11.17690892,17.13327934,21.55653585,NA,Hw,#VALUE!,,
CWHvmz/110,16.33491688,17.12840168,17.92255432,NA,Bl,#VALUE!,,
ICHdwz/101,15.92665323,17.09734798,18.43986905,NA,Sx,#VALUE!,,
ICHdw1/102,17.05656414,17.09258175,17.12859937,NA,Bl,#VALUE!,,
CWFwmz/102,15.69280582,17.08878957,18.65262992,NA,Lw,#VALUE!,,
IDFww/07,16.17254527,17.08629714,17.71197166,NA,Hw,#VALUE!,,
CWHxm2/12,16.97530409,17.08285551,17.20958413,NA,Bl,#VALUE!,,
CWFwsz/101,14.8155785,17.07462206,20.26183919,NA,Cw,#VALUE!,,
CWHms1/01,15.9021075,17.06963589,18.41787623,NA,Pl,#VALUE!,,
CWHxm1/01,15.70302263,17.06851412,18.21267949,NA,Sx,#VALUE!,,
CWHms1/11,16.15256201,17.06518482,17.69008624,NA,Hw,#VALUE!,,
IGFmwz/101,14.79111296,17.06298257,19.72150383,NA,Fd,#VALUE!,,
CWFwsz/102,15.66629479,17.0599202,18.62111864,NA,Lw,#VALUE!,,
CWHvm1/07,15.95539651,17.05816055,18.4830616,NA,Bl,#VALUE!,,
CWHvm1/08,15.95539651,17.05816055,18.4830616,NA,Bl,#VALUE!,,
CWHvm1/10,15.95539651,17.05816055,18.4830616,NA,Bl,#VALUE!,,
CWHmsy/101,16.10252827,17.05781671,18.80119988,NA,Hw,#VALUE!,,
CWHvm1/01,15.38235081,17.04447518,18.69097696,NA,Sx,#VALUE!,,
CWHxm1/02,16.77857066,17.0376638,17.4849889,NA,Bl,#VALUE!,,
CWHmsy/101,16.31659333,17.03285852,17.59449638,NA,Sx,#VALUE!,,
CWHds2/06,15.83237473,17.03014777,18.00087975,NA,Bl,#VALUE!,,
IGFmwz/103,16.48775964,17.02788195,17.88444149,NA,Bl,#VALUE!,,
CWHmm2/04,15.56451662,17.02711148,18.32557028,NA,Sx,#VALUE!,,
CWHxm2/15,16.97530409,17.0194912,17.06367831,NA,Bl,#VALUE!,,
CWHvm2/06,15.63550196,17.01773035,18.33130287,NA,Pl,#VALUE!,,
CWFwmz/101,15.70956648,17.01660649,18.21027078,NA,Py,#VALUE!,,
CWHvh1/06,16.2875291,17.01595575,17.61311854,NA,Bl,#VALUE!,,
CWHvm2/01,15.63550196,17.01223011,18.33130287,NA,Pl,#VALUE!,,
CDFmm/05,15.63550196,17.01223011,18.33130287,NA,Pl,#VALUE!,,
IGFmmz/101,14.74440137,17.00909623,19.65922166,NA,Fd,#VALUE!,,
IGFmwz/101,16.06223179,17.00843545,17.88444149,NA,Bl,#VALUE!,,
CWHvh1/04,15.82683191,17.00672988,18.07140782,NA,Pl,#VALUE!,,
CWHvmz/111,16.37510665,17.00517138,17.46972148,NA,Bl,#VALUE!,,
CDFmm/02,16.74309275,17.00163805,17.44801729,NA,Bl,#VALUE!,,
CWHms2/02,16.85295828,16.98138928,17.15146938,NA,Py,#VALUE!,,
CWHxm1/01,16.14126737,16.97453308,17.80246435,NA,Bl,#VALUE!,,
CWHmm2/01,15.80810141,16.9687279,18.30899805,NA,Pl,#VALUE!,,
CDFmm/01,16.10713702,16.95963989,17.76482144,NA,Bl,#VALUE!,,
ICHdwz/101,15.90727347,16.95532565,17.94186346,NA,Bl,#VALUE!,,
CWHmsy/103,16.13574344,16.93434137,17.60645013,NA,Pl,#VALUE!,,
CWHmm1/02,16.8008828,16.92891695,17.09847151,NA,Py,#VALUE!,,
CWHdm/02,16.66510393,16.92244493,17.36674495,NA,Bl,#VALUE!,,
IDFww1/01,16.04044436,16.92239158,17.67483613,NA,Bl,#VALUE!,,
CWHvh1/08,16.92001366,16.92001366,16.92001366,NA,Bl,#VALUE!,,
CWHvh1/09,16.92001366,16.92001366,16.92001366,NA,Bl,#VALUE!,,
CWHvh1/10,16.92001366,16.92001366,16.92001366,NA,Bl,#VALUE!,,
CWHds2/04,16.10296995,16.90570925,17.67975732,NA,Bl,#VALUE!,,
CWHmsy/102,16.50682553,16.90538515,17.20888784,NA,Py,#VALUE!,,
CWHms1/05,14.96900966,16.902331,18.68275404,NA,Pl,#VALUE!,,
IDFww1/04,14.93714663,16.88497412,18.50939587,NA,Sx,#VALUE!,,
CWHds2/02,16.75595021,16.88364194,17.05274303,NA,Py,#VALUE!,,
CWHxm2/12,15.9780161,16.88077704,17.49892571,NA,Hw,#VALUE!,,
IGFdmz/110,15.69698341,16.87572023,18.30519792,NA,Bl,#VALUE!,,
CWHwm/01,15.76477143,16.86882169,17.91692992,NA,Sx,#VALUE!,,
ICHdwz/102,16.3286961,16.86360765,17.71190365,NA,Bl,#VALUE!,,
ICHdwz/103,16.3286961,16.86360765,17.71190365,NA,Bl,#VALUE!,,
CWHmm1/06,15.1130799,16.85882831,18.76994905,NA,Sx,#VALUE!,,
MSdmz/102,16.45150278,16.84872662,17.15121212,NA,Py,#VALUE!,,
MSdmz/103,16.45150278,16.84872662,17.15121212,NA,Py,#VALUE!,,
CWHxm2/01,16.53836376,16.84215823,17.09302644,NA,Cw,#VALUE!,,
CWHdmz/102,15.66148132,16.83994089,17.96284707,NA,Bl,#VALUE!,,
CWHvm1/04,16.23194849,16.83287669,17.43380488,NA,Bl,#VALUE!,,
CWHds1/01,15.48551402,16.83209157,17.96040866,NA,Sx,#VALUE!,,
CWHvh1/01,15.20357491,16.82429604,18.35851049,NA,Sx,#VALUE!,,
IGFmmz/103,16.28562077,16.81912122,17.66517939,NA,Bl,#VALUE!,,
CMXwmz/101,15.55981417,16.81167972,18.19893719,NA,Sx,#VALUE!,,
ICHdw1/104,14.94859646,16.81054706,19.22876802,NA,Cw,#VALUE!,,
CWHxm1/04,14.87122166,16.81045243,18.42770481,NA,Sx,#VALUE!,,
CWHvmz/101,14.52392881,16.80540061,19.5057118,NA,Cw,#VALUE!,,
IGFdmz/101,14.56537268,16.80256928,19.42051649,NA,Fd,#VALUE!,,
IGFmmz/101,15.86530986,16.79991313,17.66517939,NA,Bl,#VALUE!,,
CWHmm1/04,15.89481023,16.78414025,17.62871522,NA,Bl,#VALUE!,,
CWHdmz/102,14.40242786,16.77253043,19.74377521,NA,Fd,#VALUE!,,
CWHmm1/06,15.26257756,16.76730062,17.83519953,NA,Bl,#VALUE!,,
CWHms2/05,15.02579031,16.7614557,18.66153826,NA,Sx,#VALUE!,,
CWHxm1/15,16.66459494,16.75005008,16.83550522,NA,Sx,#VALUE!,,
CWHmsz/101,16.04429465,16.74860648,17.30087147,NA,Sx,#VALUE!,,
CWHxm2/02,16.62192462,16.74859499,16.9163435,NA,Py,#VALUE!,,
CWHxm1/03,15.8681523,16.74062644,17.4849889,NA,Bl,#VALUE!,,
CDFmm/14,16.65020821,16.73558958,16.82097094,NA,Sx,#VALUE!,,
MSdmz/110,15.08461351,16.71100173,18.47052197,NA,Cw,#VALUE!,,
CWHdsz/102,16.31672151,16.71069104,17.01069838,NA,Py,#VALUE!,,
CWHdm/15,16.61858278,16.70380197,16.78902116,NA,Sx,#VALUE!,,
IDFww/02,16.25766443,16.69582985,17.21654468,NA,Py,#VALUE!,,
CWHmhz/102,16.28774655,16.68101647,16.98049107,NA,Py,#VALUE!,,
CWHdsz/101,15.52872385,16.67016865,17.97914666,NA,Sx,#VALUE!,,
CWHmm1/01,14.99959224,16.66777283,18.45074684,NA,Sx,#VALUE!,,
IGFdmz/103,16.27238746,16.66528654,16.96447873,NA,Py,#VALUE!,,
CWHms1/06,16.32943702,16.66213147,17.14226088,NA,Bl,#VALUE!,,
CWHms1/07,16.32943702,16.66213147,17.14226088,NA,Bl,#VALUE!,,
CWHms1/09,16.32943702,16.66213147,17.14226088,NA,Bl,#VALUE!,,
CWHms1/08,16.32943702,16.66213147,17.14226088,NA,Bl,#VALUE!,,
CWHvh1/04,15.10873666,16.6582958,18.04630521,NA,Sx,#VALUE!,,
CWFwmz/103,14.93876364,16.64755362,20.43030763,NA,Cw,#VALUE!,,
CWHds1/02,16.5087968,16.63460506,16.80121188,NA,Py,#VALUE!,,
MHmm1/05,16.4428807,16.63428574,16.82569078,NA,Pl,#VALUE!,,
CWHxm2/01,15.29731167,16.62752366,17.74212781,NA,Sx,#VALUE!,,
CWHmm2/06,15.02076934,16.62200316,18.13777044,NA,Sx,#VALUE!,,
IDFww1/07,16.17168851,16.60676551,16.91013797,NA,Sx,#VALUE!,,
CWHdm/03,15.76084237,16.59606441,17.68207344,NA,Bl,#VALUE!,,
CWHws2/05,14.6874197,16.58437231,18.33130287,NA,Pl,#VALUE!,,
CWHds1/04,14.66523465,16.57760439,18.17245558,NA,Sx,#VALUE!,,
CWHms2/01,14.91295814,16.57150371,18.34417968,NA,Sx,#VALUE!,,
CWHmm2/08,16.2277599,16.5583828,17.03552262,NA,Bl,#VALUE!,,
CWHvmy/102,15.33288476,16.54824567,18.06193024,NA,Pl,#VALUE!,,
ICHxw/104,16.18752876,16.54217498,17.04696097,NA,Cw,#VALUE!,,
CWHxm1/12,16.10031491,16.53347169,16.83550522,NA,Sx,#VALUE!,,
CWHdm/02,16.40411495,16.52912546,16.69467584,NA,Py,#VALUE!,,
CMXwmz/101,15.25779263,16.52724495,17.68658197,NA,Py,#VALUE!,,
CWHmsz/110,15.7574152,16.52284728,17.28892359,NA,Bl,#VALUE!,,
CDFmm/11,16.08641532,16.51919816,16.82097094,NA,Sx,#VALUE!,,
CWHms2/05,15.03092292,16.51280737,17.56449777,NA,Bl,#VALUE!,,
CDFmm/02,16.38620191,16.51107591,16.6764455,NA,Py,#VALUE!,,
CWFwsz/103,14.8155785,16.51027778,20.26183919,NA,Cw,#VALUE!,,
CWHxm1/02,16.37805308,16.50286498,16.66815234,NA,Py,#VALUE!,,
CWHdm/12,16.05586076,16.48782156,16.78902116,NA,Sx,#VALUE!,,
IGFmmz/103,16.09867903,16.48738389,16.7833822,NA,Py,#VALUE!,,
ICHdwz/102,16.0890207,16.47749237,16.77331309,NA,Py,#VALUE!,,
ICHdwz/103,16.0890207,16.47749237,16.77331309,NA,Py,#VALUE!,,
IDFww1/01,14.49249055,16.46017313,18.64055401,NA,Fd,#VALUE!,,
CWHds1/02,16.20934591,16.45964914,16.89179843,NA,Bl,#VALUE!,,
CWHds2/12,16.34506747,16.44862587,16.57064947,NA,Bl,#VALUE!,,
IDFww1/02,15.4446154,16.4467494,18.35762824,NA,Lw,#VALUE!,,
IGFmwz/103,16.05335559,16.44096611,16.73613108,NA,Py,#VALUE!,,
CWHmsz/101,15.51311497,16.43343625,18.11300502,NA,Hw,#VALUE!,,
CWHdm/03,14.84357371,16.42134666,18.16239295,NA,Sx,#VALUE!,,
MSdmz/101,15.29318042,16.41731151,17.70643463,NA,Sx,#VALUE!,,
CWHxm1/03,14.45154438,16.4136676,18.58788816,NA,Fd,#VALUE!,,
CWHvm2/06,14.82789574,16.40856898,17.90487311,NA,Sx,#VALUE!,,
CWHvh1/05,15.46795867,16.40297417,17.24316169,NA,Bl,#VALUE!,,
CWHds1/01,15.59366358,16.39866017,17.19850329,NA,Bl,#VALUE!,,
MSmw2/07,13.97375111,16.3881962,18.02030823,NA,Cw,#VALUE!,,
CWHds2/01,15.07434326,16.38516654,17.4835246,NA,Sx,#VALUE!,,
MHmm1/03,15.39143161,16.38316843,16.85388484,NA,Pl,#VALUE!,,
IGFdmz/103,15.97464543,16.38219062,17.0723559,NA,Pl,#VALUE!,,
IDFww1/03,13.78553134,16.36595352,19.76588255,NA,Cw,#VALUE!,,
CWHmm2/07,14.88051962,16.36335651,17.8622217,NA,Pl,#VALUE!,,
CWHds2/12,15.48557535,16.36051329,16.95961069,NA,Hw,#VALUE!,,
CWHxm2/02,16.17718807,16.35692856,16.50479584,NA,Pl,#VALUE!,,
CWHvmy/101,15.29639714,16.35087825,18.12990808,NA,Cw,#VALUE!,,
CWHms1/03,15.32401541,16.33807938,17.58461681,NA,Pl,#VALUE!,,
CWHms1/05,14.63691078,16.32765575,18.17856264,NA,Sx,#VALUE!,,
CWHvm2/01,14.73540094,16.32761978,17.90487311,NA,Sx,#VALUE!,,
CWHvmy/102,14.01997311,16.32713788,19.21948161,NA,Fd,#VALUE!,,
CWHmhz/101,15.62766131,16.32680426,16.96800155,NA,Bl,#VALUE!,,
CWHxm2/15,16.23404033,16.31728761,16.40053489,NA,Sx,#VALUE!,,
CWHmhz/102,15.907269,16.31309528,17.00034964,NA,Pl,#VALUE!,,
CWHxm1/11,15.8064759,16.30910771,16.81173952,NA,Hw,#VALUE!,,
CWHds1/12,15.87730325,16.30446021,16.60231016,NA,Sx,#VALUE!,,
MSmw2/01,15.16858215,16.2835045,17.04028723,NA,Pl,#VALUE!,,
ICHxw/104,15.07545526,16.28328203,17.14780017,NA,Sx,#VALUE!,,
MSmw2/05,15.16858215,16.28225531,17.56830462,NA,Pl,#VALUE!,,
CDFmm/10,15.77842952,16.28016948,16.78190943,NA,Hw,#VALUE!,,
CWHvh1/07,15.20442317,16.25528337,17.61311854,NA,Bl,#VALUE!,,
ICHxw/102,16.15385801,16.25481125,16.3557645,NA,Py,#VALUE!,,
CWHvm1/01,14.92127011,16.24428541,17.57173376,NA,Bl,#VALUE!,,
CWHmm2/03,15.23342674,16.24149602,17.48066449,NA,Pl,#VALUE!,,
CWHmm1/12,16.13377821,16.23599792,16.35644415,NA,Bl,#VALUE!,,
CWHvm1/03,14.93648343,16.2353188,17.32363201,NA,Sx,#VALUE!,,
MSmw2/03,13.61018794,16.20886293,21.32131354,NA,Fd,#VALUE!,,
IDFww/07,15.77464709,16.19904223,16.49496641,NA,Sx,#VALUE!,,
CDFmm/03,15.99610498,16.19451068,16.39291638,NA,Py,#VALUE!,,
IDFww/03,15.94732182,16.1935789,16.61874249,NA,Bl,#VALUE!,,
CWHdsz/102,15.78016317,16.18274672,16.86450963,NA,Pl,#VALUE!,,
CWHms1/11,15.58925752,16.17573018,16.54483378,NA,Pl,#VALUE!,,
CWHds1/03,15.32981413,16.17268898,16.89179843,NA,Bl,#VALUE!,,
CWHvh1/18,16.08471999,16.15916008,16.23360016,NA,Pl,#VALUE!,,
CDFmm/14,16.08471999,16.15916008,16.23360016,NA,Pl,#VALUE!,,
CWHms1/01,14.52699879,16.14261987,17.86941756,NA,Sx,#VALUE!,,
CWHds2/04,14.27584392,16.13743649,17.68994126,NA,Sx,#VALUE!,,
IDFww/01,14.5835929,16.13373162,17.84428399,NA,Sx,#VALUE!,,
CWHxm1/11,14.81811811,16.11983815,17.42155819,NA,Bl,#VALUE!,,
MSmw2/06,12.93149759,16.11673553,18.02030823,NA,Cw,#VALUE!,,
CWFwsz/103,15.7349608,16.11488363,16.40419444,NA,Py,#VALUE!,,
ICHxw/103,16.07110216,16.11248009,16.15385801,NA,Py,#VALUE!,,
CWHmm2/01,14.4944006,16.10639627,17.82931907,NA,Sx,#VALUE!,,
CWHxm2/12,15.68433931,16.10630484,16.40053489,NA,Sx,#VALUE!,,
CDFmm/01,13.55455579,16.09665544,18.19695628,NA,Sx,#VALUE!,,
CWFwmz/103,15.70956648,16.08887617,16.37772006,NA,Py,#VALUE!,,
CDFmm/10,14.78678553,16.08575312,17.38472071,NA,Bl,#VALUE!,,
CWHmm2/10,15.49710086,16.08010656,16.44702818,NA,Pl,#VALUE!,,
