"PlotNumber","SubPlot","MeasurementID","TreeNum","TreeSpp","DBH","DBHClass","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","AgeNote","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex"
"T930","1",0,1,"Sx",34.90000,30.00000,29.90000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T930","1",0,2,"Sx",36.00000,30.00000,28.90000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T930","1",0,3,"Sx",34.00000,30.00000,29.30000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T930","1",0,4,"Sx",37.70000,45.00000,31.10000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T917","1",0,1,"Pl",31.20000,30.00000,26.90000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T917","1",0,2,"Pl",31.30000,30.00000,26.60000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T917","1",0,3,"Pl",31.50000,30.00000,28.30000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T915","1",0,1,"Sx",56.20000,60.00000,36.30000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T915","1",0,2,"Sx",66.50000,60.00000,36.20000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T915","1",0,3,"Sx",54.00000,60.00000,36.70000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T903","1",0,1,"Pl",28.50000,30.00000,31.30000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T903","1",0,2,"Pl",26.40000,30.00000,27.50000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T903","1",0,3,"Pl",26.90000,30.00000,27.80000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T903","1",0,4,"Pl",27.20000,30.00000,28.10000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,1,"Sx",38.80000,45.00000,34.80000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,2,"Sx",31.50000,30.00000,30.20000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,3,"Sx",34.80000,30.00000,28.70000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,4,"Sx",34.70000,30.00000,32.70000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,5,"Pl",39.10000,45.00000,30.00000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,6,"Pl",32.50000,30.00000,33.00000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1034","1",0,7,"Pl",39.00000,45.00000,31.50000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1207","1",0,1,"Pl",27.00000,30.00000,24.30000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1207","1",0,2,"Pl",28.80000,30.00000,27.10000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1207","1",0,3,"Pl",27.40000,30.00000,26.40000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1207","1",0,4,"Pl",29.60000,30.00000,25.80000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T197","1",0,1,"Sx",51.10000,45.00000,28.50000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T197","1",0,2,"Sx",52.00000,45.00000,30.40000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T197","1",0,3,"Sx",61.90000,60.00000,30.40000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,1,"Pl",29.30000,30.00000,30.50000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,2,"Pl",35.90000,30.00000,33.80000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,3,"Pl",31.80000,30.00000,31.60000,,92,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,4,"Fd",41.10000,45.00000,33.70000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,5,"Fd",38.20000,45.00000,32.30000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T1507","1",0,6,"Fd",41.90000,45.00000,33.90000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7095","1",0,1,"Se",38.80000,45.00000,27.40000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7097","1",0,1,"Se",35.50000,30.00000,25.00000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7459","1",0,1,"Se",32.10000,30.00000,26.90000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7461","1",0,1,"Se",79.20000,75.00000,33.60000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7470","1",0,1,"Se",63.00000,60.00000,40.70000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7473","1",0,1,"Se",20.70000,15.00000,17.60000,,155,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7476","1",0,1,"Se",56.80000,60.00000,33.60000,,140,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7483","1",0,1,"Se",54.90000,60.00000,28.90000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-7491","1",0,1,"Sx",38.40000,45.00000,23.70000,,155,1.300000,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
"6727","1",0,1,"Lw",16.50000,15.00000,10.80000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6728","1",0,1,"Hw",7.800000,15.00000,5.100000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6729","1",0,1,"Sx",22.20000,15.00000,20.10000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6729","1",0,2,"Pl",30.20000,30.00000,23.70000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6730","1",0,1,"Lw",44.40000,45.00000,35.60000,,115,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6731","1",0,1,"Hw",18.10000,15.00000,14.80000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6732","1",0,1,"Lw",10.60000,15.00000,7.800000,,9,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6733","1",0,1,"Lw",27.70000,30.00000,18.60000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6734","1",0,1,"Se",27.30000,30.00000,14.10000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6734","1",0,2,"Bl",24.80000,30.00000,14.50000,,89,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6735","1",0,1,"Fd",37.70000,45.00000,27.70000,,107,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6736","1",0,1,"Fd",40.00000,45.00000,29.90000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6737","1",0,1,"Se",17.70000,15.00000,13.70000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6738","1",0,1,"Sx",9.300000,15.00000,5.400000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6739","1",0,1,"Fd",28.10000,30.00000,14.90000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6740","1",0,1,"Sx",33.20000,30.00000,26.20000,,77,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6741","1",0,1,"Pl",15.20000,15.00000,17.90000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6742","1",0,1,"Pl",19.50000,15.00000,10.10000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6743","1",0,1,"Sx",17.40000,15.00000,16.20000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6744","1",0,1,"Fd",24.80000,30.00000,18.80000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6745","1",0,1,"Fd",26.40000,30.00000,19.00000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6745","1",0,2,"Sx",26.00000,30.00000,22.10000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6746","1",0,1,"Pl",23.10000,30.00000,11.80000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6747","1",0,1,"Pl",18.90000,15.00000,11.90000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6750","1",0,1,"Sx",30.50000,30.00000,28.30000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6751","1",0,1,"Pl",12.60000,15.00000,10.50000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6752","1",0,1,"Se",6.300000,0.0000000,5.000000,,10,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6752","1",0,2,"Pl",15.30000,15.00000,8.200000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6753","1",0,1,"Pl",16.20000,15.00000,13.10000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6748","1",0,1,"Pl",15.20000,15.00000,10.50000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6748","1",0,2,"Bl",19.00000,15.00000,13.50000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6754","1",0,1,"Pl",23.00000,30.00000,14.10000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6754","1",0,2,"Bl",17.70000,15.00000,12.30000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6754","1",0,3,"Se",14.90000,15.00000,10.20000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6755","1",0,1,"Se",8.300000,15.00000,6.700000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6755","1",0,2,"Bl",9.700000,15.00000,7.500000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6756","1",0,1,"Bl",29.00000,30.00000,20.40000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6757","1",0,1,"Se",15.20000,15.00000,10.80000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6757","1",0,2,"Bl",19.70000,15.00000,13.00000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6758","1",0,1,"Pl",30.00000,30.00000,22.70000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6759","1",0,1,"Pl",28.10000,30.00000,19.10000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6760","1",0,1,"Fd",27.60000,30.00000,24.40000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6761","1",0,1,"Lw",34.10000,30.00000,33.90000,,84,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3101","1",0,1,"Sx",49.50000,45.00000,34.90000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3101","1",0,2,"Fd",42.60000,45.00000,32.50000,,86,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3101","1",0,3,"Bl",36.20000,30.00000,31.30000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3102","1",0,1,"Pl",25.40000,30.00000,20.20000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3102","1",0,2,"Se",22.10000,15.00000,19.70000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3103","1",0,1,"Pl",26.70000,30.00000,22.40000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3103","1",0,2,"Se",28.10000,30.00000,17.90000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3104","1",0,1,"Bl",28.80000,30.00000,25.00000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3104","1",0,2,"Sx",35.50000,30.00000,30.20000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3104","1",0,3,"Pl",26.90000,30.00000,27.30000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3105","1",0,1,"Se",54.50000,60.00000,36.00000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3105","1",0,2,"Bl",42.80000,45.00000,33.00000,,101,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3106","1",0,1,"Pl",22.50000,15.00000,13.60000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3107","1",0,1,"Cw",9.900000,15.00000,6.800000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3107","1",0,2,"Pl",14.70000,15.00000,10.50000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3108","1",0,1,"Sx",34.00000,30.00000,24.50000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3108","1",0,2,"Pl",31.10000,30.00000,24.30000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3109","1",0,1,"Pl",35.20000,30.00000,26.40000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3109","1",0,2,"Se",34.00000,30.00000,28.50000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3110","1",0,1,"Pl",28.50000,30.00000,21.10000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3110","1",0,2,"Se",23.00000,30.00000,18.70000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3111","1",0,1,"Pl",26.40000,30.00000,19.50000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3111","1",0,2,"Se",22.80000,30.00000,17.40000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3112","1",0,1,"Pl",27.00000,30.00000,16.60000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3112","1",0,2,"Se",21.90000,15.00000,15.80000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4559","1",0,1,"Fd",30.20000,30.00000,24.50000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4560","1",0,1,"Pl",18.60000,15.00000,13.00000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4561","1",0,1,"Py",37.70000,45.00000,27.60000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4571","1",0,1,"Py",40.50000,45.00000,24.60000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4571","1",0,2,"Pl",20.90000,15.00000,15.10000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4572","1",0,1,"Pl",16.30000,15.00000,10.00000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4572","1",0,2,"Sx",20.70000,15.00000,13.20000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4572","1",0,3,"Bl",17.40000,15.00000,10.20000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4573","1",0,1,"Pl",16.00000,15.00000,9.600000,,19,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4562","1",0,1,"Py",40.30000,45.00000,21.10000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4563","1",0,1,"Fd",47.60000,45.00000,34.00000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4563","1",0,2,"Bl",49.00000,45.00000,36.70000,,103,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4564","1",0,1,"Py",41.10000,45.00000,18.00000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4565","1",0,1,"Py",27.70000,30.00000,12.80000,,30,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4566","1",0,1,"Sx",16.10000,15.00000,15.40000,,49,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4567","1",0,1,"Fd",44.60000,45.00000,28.90000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4568","1",0,1,"Fd",54.10000,60.00000,34.30000,,117,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4569","1",0,1,"Fd",19.20000,15.00000,9.600000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4570","1",0,1,"Pl",17.00000,15.00000,12.80000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4570","1",0,2,"Fd",15.40000,15.00000,10.40000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4574","1",0,1,"Fd",23.00000,30.00000,15.70000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4574","1",0,2,"Pl",21.20000,15.00000,15.90000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4575","1",0,1,"Sx",43.10000,45.00000,24.80000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"08-4576","1",0,1,"Fd",42.60000,45.00000,24.10000,,113,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer6791","1",0,1,"Bl",33.50000,30.00000,26.70000,,105,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer6792","1",0,1,"Bl",11.80000,15.00000,8.400000,,18,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2401","1",0,1,"Fd",44.70000,45.00000,18.40000,,43,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2401","1",0,2,"Sx",29.40000,30.00000,16.60000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2401","1",0,3,"Bl",34.90000,30.00000,16.60000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2402","1",0,1,"Fd",36.90000,30.00000,22.10000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2402","1",0,2,"Pl",30.50000,30.00000,23.50000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2403","1",0,1,"Se",33.50000,30.00000,19.80000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2403","1",0,2,"Bl",28.50000,30.00000,18.70000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2403","1",0,3,"Pl",33.70000,30.00000,21.80000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2404","1",0,1,"Bl",17.00000,15.00000,15.70000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2404","1",0,2,"Pl",26.70000,30.00000,23.20000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2404","1",0,3,"Se",16.10000,15.00000,14.00000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2405","1",0,1,"Pl",29.30000,30.00000,23.90000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2406","1",0,1,"Pl",29.70000,30.00000,18.40000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2406","1",0,2,"Se",31.50000,30.00000,17.20000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2413","1",0,1,"Se",9.000000,15.00000,6.100000,,12,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2413","1",0,2,"Bl",9.000000,15.00000,5.200000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2413","1",0,3,"Pl",12.10000,15.00000,7.200000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2414","1",0,1,"Pl",24.80000,30.00000,18.30000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2414","1",0,2,"Bl",18.70000,15.00000,16.00000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2414","1",0,3,"Se",15.60000,15.00000,13.20000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2415","1",0,1,"Pl",24.20000,30.00000,19.80000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2415","1",0,2,"Bl",15.90000,15.00000,10.70000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2415","1",0,3,"Sx",20.40000,15.00000,14.60000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2408","1",0,1,"Fd",36.20000,30.00000,20.70000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2408","1",0,2,"Se",23.40000,30.00000,20.10000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2409","1",0,1,"Fd",39.60000,45.00000,18.70000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2410","1",0,1,"Pl",20.60000,15.00000,13.40000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2410","1",0,2,"Fd",17.50000,15.00000,10.60000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2411","1",0,1,"Bl",29.00000,30.00000,21.40000,,92,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2411","1",0,2,"Fd",40.40000,45.00000,23.00000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2411","1",0,3,"Se",26.50000,30.00000,20.30000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2412","1",0,1,"Fd",14.30000,15.00000,7.400000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2412","1",0,2,"Pl",17.00000,15.00000,7.000000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2412","1",0,3,"Se",8.900000,15.00000,5.400000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2422","1",0,1,"Bl",47.30000,45.00000,33.00000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2422","1",0,2,"Sx",34.20000,30.00000,28.10000,,105,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2423","1",0,1,"Hw",27.10000,30.00000,16.20000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2423","1",0,2,"Pl",21.60000,15.00000,17.60000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2423","1",0,3,"Bl",23.20000,30.00000,15.00000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2423","1",0,4,"Ba",17.40000,15.00000,12.90000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2424","1",0,1,"Pl",23.70000,30.00000,18.00000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2424","1",0,2,"Sx",18.50000,15.00000,15.10000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2416","1",0,1,"Bl",47.70000,45.00000,27.60000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2416","1",0,2,"Sx",40.40000,45.00000,25.30000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2416","1",0,3,"Pl",36.70000,30.00000,25.60000,,69,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2417","1",0,1,"Bl",29.10000,30.00000,24.70000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2417","1",0,2,"Sx",26.80000,30.00000,22.50000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2417","1",0,3,"Fd",45.40000,45.00000,27.00000,,108,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2418","1",0,1,"Bl",9.400000,15.00000,5.200000,,13,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2418","1",0,2,"Se",9.000000,15.00000,6.100000,,15,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2418","1",0,3,"Pl",13.00000,15.00000,7.600000,,14,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2419","1",0,1,"Pl",24.60000,30.00000,20.80000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2419","1",0,2,"Se",37.80000,45.00000,20.60000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2419","1",0,3,"Bl",23.20000,30.00000,17.90000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2420","1",0,1,"Bl",30.70000,30.00000,14.70000,,47,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2420","1",0,2,"Se",26.20000,30.00000,14.90000,,51,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2421","1",0,1,"Pl",23.40000,30.00000,20.60000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2425","1",0,1,"Bl",25.50000,30.00000,18.30000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2425","1",0,2,"Ba",25.40000,30.00000,16.70000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2425","1",0,3,"Sx",26.90000,30.00000,18.40000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mer2426","1",0,1,"Se",13.80000,15.00000,7.500000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
